date,geography,geography code,Rural Urban,Household Spaces: All categories: Household spaces; measures: Value,Household Spaces: Household spaces with at least one usual resident; measures: Value,Household Spaces: Household spaces with no usual residents; measures: Value
2011,BH23 6,BH23 6,Total,204,184,20
2011,BH23 7,BH23 7,Total,1907,1831,76
2011,BH23 8,BH23 8,Total,2021,1962,59
2011,BH24 1,BH24 1,Total,4650,4520,130
2011,BH24 2,BH24 2,Total,3208,3040,168
2011,BH24 3,BH24 3,Total,2080,1990,90
2011,BH24 4,BH24 4,Total,672,585,87
2011,BH25 5,BH25 5,Total,5593,5410,183
2011,BH25 6,BH25 6,Total,3353,3206,147
2011,BH25 7,BH25 7,Total,3531,3300,231
2011,BH3  7,BH3  7,Total,2379,2295,84
2011,BH31 6,BH31 6,Total,4352,4182,170
2011,BH31 7,BH31 7,Total,1363,1319,44
2011,BH4  8,BH4  8,Total,3333,2935,398
2011,BH4  9,BH4  9,Total,2295,2186,109
2011,BH5  1,BH5  1,Total,3998,3519,479
2011,BH5  2,BH5  2,Total,2263,2125,138
2011,BH6  3,BH6  3,Total,4581,4283,298
2011,BH6  4,BH6  4,Total,2009,1811,198
2011,BH6  5,BH6  5,Total,4092,3964,128
2011,BH7  6,BH7  6,Total,3603,3473,130
2011,BH7  7,BH7  7,Total,1597,1492,105
2011,BH8  0,BH8  0,Total,3088,3041,47
2011,BH8  8,BH8  8,Total,5730,5457,273
2011,BH8  9,BH8  9,Total,3559,3466,93
2011,BH9  1,BH9  1,Total,4905,4771,134
2011,BH9  2,BH9  2,Total,3410,3312,98
2011,BH9  3,BH9  3,Total,4187,4111,76
2011,BL0  0,BL0  0,Total,2590,2469,121
2011,BL0  9,BL0  9,Total,5438,5239,199
2011,BL1  1,BL1  1,Total,230,218,12
2011,BL1  2,BL1  2,Total,2233,2136,97
2011,BL1  3,BL1  3,Total,4441,4254,187
2011,BL1  4,BL1  4,Total,4233,3947,286
2011,BL1  5,BL1  5,Total,5213,5006,207
2011,BL1  6,BL1  6,Total,3879,3727,152
2011,BL1  7,BL1  7,Total,3648,3541,107
2011,BL1  8,BL1  8,Total,4619,4415,204
2011,BL2  1,BL2  1,Total,1837,1695,142
2011,BL2  2,BL2  2,Total,4025,3826,199
2011,BL2  3,BL2  3,Total,3878,3749,129
2011,BL2  4,BL2  4,Total,2060,1993,67
2011,BL2  5,BL2  5,Total,4159,4006,153
2011,BL2  6,BL2  6,Total,4772,4591,181
2011,BL3  1,BL3  1,Total,5403,5265,138
2011,BL3  2,BL3  2,Total,3718,3485,233
2011,BL3  3,BL3  3,Total,5950,5678,272
2011,BL3  4,BL3  4,Total,6027,5775,252
2011,BL3  5,BL3  5,Total,3151,3023,128
2011,BL3  6,BL3  6,Total,2044,1944,100
2011,BL4  0,BL4  0,Total,4112,3999,113
2011,BL4  7,BL4  7,Total,3223,3049,174
2011,BL4  8,BL4  8,Total,3636,3500,136
2011,BL4  9,BL4  9,Total,3877,3723,154
2011,BL5  1,BL5  1,Total,1213,1184,29
2011,BL5  2,BL5  2,Total,5222,5073,149
2011,BL5  3,BL5  3,Total,5374,5247,127
2011,BL6  4,BL6  4,Total,2402,2357,45
2011,BL6  5,BL6  5,Total,4474,4322,152
2011,BL6  6,BL6  6,Total,3156,3059,97
2011,BL6  7,BL6  7,Total,3033,2952,81
2011,BL7  0,BL7  0,Total,1376,1325,51
2011,BL7  8,BL7  8,Total,317,300,17
2011,BL7  9,BL7  9,Total,4882,4760,122
2011,BL8  1,BL8  1,Total,5481,5309,172
2011,BL8  2,BL8  2,Total,4633,4466,167
2011,BL8  3,BL8  3,Total,3501,3359,142
2011,BL8  4,BL8  4,Total,1820,1752,68
2011,BL9  0,BL9  0,Total,1095,1039,56
2011,BL9  5,BL9  5,Total,2865,2716,149
2011,BL9  6,BL9  6,Total,4096,3916,180
2011,BL9  7,BL9  7,Total,4460,4279,181
2011,BL9  8,BL9  8,Total,4059,3962,97
2011,BL9  9,BL9  9,Total,4649,4536,113
2011,BN1  1,BN1  1,Total,1117,1008,109
2011,BN1  2,BN1  2,Total,3152,2878,274
2011,BN1  3,BN1  3,Total,5991,5735,256
2011,BN1  4,BN1  4,Total,4201,4011,190
2011,BN1  5,BN1  5,Total,4465,4314,151
2011,BN1  6,BN1  6,Total,7710,7480,230
2011,BN1  7,BN1  7,Total,3353,3305,48
2011,BN1  8,BN1  8,Total,6032,5928,104
2011,BN1  9,BN1  9,Total,1883,1850,33
2011,BN10 7,BN10 7,Total,4035,3932,103
2011,BN10 8,BN10 8,Total,4291,4171,120
2011,BN11 1,BN11 1,Total,2433,2264,169
2011,BN11 2,BN11 2,Total,4420,4209,211
2011,BN11 3,BN11 3,Total,2756,2499,257
2011,BN11 4,BN11 4,Total,4631,4403,228
2011,BN11 5,BN11 5,Total,3095,3003,92
2011,BN12 4,BN12 4,Total,3593,3523,70
2011,BN12 5,BN12 5,Total,2425,2288,137
2011,BN12 6,BN12 6,Total,3514,3461,53
2011,BN13 1,BN13 1,Total,3715,3628,87
2011,BN13 2,BN13 2,Total,4718,4608,110
2011,BN13 3,BN13 3,Total,3704,3620,84
2011,BN14 0,BN14 0,Total,2707,2621,86
2011,BN14 7,BN14 7,Total,4591,4471,120
2011,BN14 8,BN14 8,Total,2800,2738,62
2011,BN14 9,BN14 9,Total,3145,3078,67
2011,BN15 0,BN15 0,Total,3605,3535,70
2011,BN15 8,BN15 8,Total,4058,3913,145
2011,BN15 9,BN15 9,Total,4870,4773,97
2011,BN16 1,BN16 1,Total,3239,3064,175
2011,BN16 2,BN16 2,Total,3801,3523,278
2011,BN16 3,BN16 3,Total,3908,3783,125
2011,BN16 4,BN16 4,Total,2886,2808,78
2011,BN17 5,BN17 5,Total,3584,3264,320
2011,BN17 6,BN17 6,Total,5872,5747,125
2011,BN17 7,BN17 7,Total,3479,3406,73
2011,BN18 0,BN18 0,Total,3484,3351,133
2011,BN18 9,BN18 9,Total,2554,2308,246
2011,BN2  0,BN2  0,Total,3451,3339,112
2011,BN2  1,BN2  1,Total,6540,5946,594
2011,BN2  3,BN2  3,Total,5322,5127,195
2011,BN2  4,BN2  4,Total,6095,6005,90
2011,BN2  5,BN2  5,Total,6113,5741,372
2011,BN2  6,BN2  6,Total,3996,3924,72
2011,BN2  7,BN2  7,Total,2093,1967,126
2011,BN2  8,BN2  8,Total,4049,3852,197
2011,BN2  9,BN2  9,Total,4886,4789,97
2011,BN20 0,BN20 0,Total,824,772,52
2011,BN20 7,BN20 7,Total,3310,2940,370
2011,BN20 8,BN20 8,Total,3539,3471,68
2011,BN20 9,BN20 9,Total,2388,2333,55
2011,BN21 1,BN21 1,Total,3501,3340,161
2011,BN21 2,BN21 2,Total,4631,4362,269
2011,BN21 3,BN21 3,Total,3110,2797,313
2011,BN21 4,BN21 4,Total,2614,2307,307
2011,BN22 0,BN22 0,Total,4165,4074,91
2011,BN22 7,BN22 7,Total,2455,2263,192
2011,BN22 8,BN22 8,Total,4462,4300,162
2011,BN22 9,BN22 9,Total,3235,3153,82
2011,BN23 5,BN23 5,Total,3459,2965,494
2011,BN23 6,BN23 6,Total,3155,3023,132
2011,BN23 7,BN23 7,Total,3515,3402,113
2011,BN23 8,BN23 8,Total,3212,3124,88
2011,BN24 5,BN24 5,Total,2621,2537,84
2011,BN24 6,BN24 6,Total,1756,1540,216
2011,BN25 1,BN25 1,Total,2568,2344,224
2011,BN25 2,BN25 2,Total,3471,3335,136
2011,BN25 3,BN25 3,Total,3928,3838,90
2011,BN25 4,BN25 4,Total,1326,1277,49
2011,BN26 5,BN26 5,Total,3136,2988,148
2011,BN26 6,BN26 6,Total,2566,2452,114
2011,BN27 1,BN27 1,Total,2762,2669,93
2011,BN27 2,BN27 2,Total,2311,2232,79
2011,BN27 3,BN27 3,Total,4742,4633,109
2011,BN27 4,BN27 4,Total,1890,1785,105
2011,BN3  1,BN3  1,Total,6238,5775,463
2011,BN3  2,BN3  2,Total,4355,4018,337
2011,BN3  3,BN3  3,Total,7610,7192,418
2011,BN3  4,BN3  4,Total,3731,3535,196
2011,BN3  5,BN3  5,Total,5426,5216,210
2011,BN3  6,BN3  6,Total,4769,4602,167
2011,BN3  7,BN3  7,Total,4089,4011,78
2011,BN3  8,BN3  8,Total,3447,3375,72
2011,BN41 1,BN41 1,Total,2782,2691,91
2011,BN41 2,BN41 2,Total,5972,5887,85
2011,BN42 4,BN42 4,Total,4299,4225,74
2011,BN43 5,BN43 5,Total,5393,5201,192
2011,BN43 6,BN43 6,Total,4894,4768,126
2011,BN44 3,BN44 3,Total,4581,4416,165
2011,BN45 7,BN45 7,Total,284,273,11
2011,BN5  9,BN5  9,Total,3144,3051,93
2011,BN6  8,BN6  8,Total,3895,3794,101
2011,BN6  9,BN6  9,Total,3559,3480,79
2011,BN7  1,BN7  1,Total,3621,3504,117
2011,BN7  2,BN7  2,Total,3987,3832,155
2011,BN7  3,BN7  3,Total,1669,1626,43
2011,BN8  4,BN8  4,Total,2450,2361,89
2011,BN8  5,BN8  5,Total,2646,2577,69
2011,BN8  6,BN8  6,Total,1762,1673,89
2011,BN9  0,BN9  0,Total,1680,1650,30
2011,BN9  9,BN9  9,Total,4335,4166,169
2011,BR1  1,BR1  1,Total,269,239,30
2011,BR1  2,BR1  2,Total,4674,4537,137
2011,BR1  3,BR1  3,Total,6111,5760,351
2011,BR1  4,BR1  4,Total,6193,5999,194
2011,BR1  5,BR1  5,Total,7003,6832,171
2011,BR2  0,BR2  0,Total,5636,5476,160
2011,BR2  6,BR2  6,Total,988,944,44
2011,BR2  7,BR2  7,Total,3576,3495,81
2011,BR2  8,BR2  8,Total,4552,4341,211
2011,BR2  9,BR2  9,Total,4995,4746,249
2011,BR3  1,BR3  1,Total,4645,4491,154
2011,BR3  3,BR3  3,Total,5027,4905,122
2011,BR3  4,BR3  4,Total,5888,5711,177
2011,BR3  5,BR3  5,Total,3743,3586,157
2011,BR3  6,BR3  6,Total,2463,2400,63
2011,BR4  0,BR4  0,Total,3430,3345,85
2011,BR4  9,BR4  9,Total,3969,3869,100
2011,BR5  1,BR5  1,Total,4784,4684,100
2011,BR5  2,BR5  2,Total,5415,5279,136
2011,BR5  3,BR5  3,Total,4512,4410,102
2011,BR5  4,BR5  4,Total,4534,4421,113
2011,BR6  0,BR6  0,Total,4125,4010,115
2011,BR6  6,BR6  6,Total,2716,2656,60
2011,BR6  7,BR6  7,Total,3501,3424,77
2011,BR6  8,BR6  8,Total,3460,3292,168
2011,BR6  9,BR6  9,Total,6012,5920,92
2011,BR7  5,BR7  5,Total,3032,2845,187
2011,BR7  6,BR7  6,Total,4398,4228,170
2011,BR8  7,BR8  7,Total,6373,6320,53
2011,BR8  8,BR8  8,Total,2887,2835,52
2011,BS1  1,BS1  1,Total,462,431,31
2011,BS1  2,BS1  2,Total,112,108,4
2011,BS1  3,BS1  3,Total,942,836,106
2011,BS1  4,BS1  4,Total,345,304,41
2011,BS1  5,BS1  5,Total,1624,1471,153
2011,BS1  6,BS1  6,Total,2591,2380,211
2011,BS10 5,BS10 5,Total,3852,3737,115
2011,BS10 6,BS10 6,Total,4602,4453,149
2011,BS10 7,BS10 7,Total,3663,3557,106
2011,BS11 0,BS11 0,Total,4321,4202,119
2011,BS11 9,BS11 9,Total,3397,3226,171
2011,BS13 0,BS13 0,Total,3304,3227,77
2011,BS13 7,BS13 7,Total,3562,3452,110
2011,BS13 8,BS13 8,Total,3315,3182,133
2011,BS13 9,BS13 9,Total,2829,2697,132
2011,BS14 0,BS14 0,Total,3609,3517,92
2011,BS14 8,BS14 8,Total,3487,3411,76
2011,BS14 9,BS14 9,Total,5093,4956,137
2011,BS15 1,BS15 1,Total,5262,5070,192
2011,BS15 3,BS15 3,Total,3784,3692,92
2011,BS15 4,BS15 4,Total,4887,4791,96
2011,BS15 8,BS15 8,Total,3388,3224,164
2011,BS15 9,BS15 9,Total,3434,3352,82
2011,BS16 1,BS16 1,Total,4431,4235,196
2011,BS16 2,BS16 2,Total,4103,3906,197
2011,BS16 3,BS16 3,Total,3074,2926,148
2011,BS16 4,BS16 4,Total,3915,3770,145
2011,BS16 5,BS16 5,Total,4695,4527,168
2011,BS16 6,BS16 6,Total,4408,4309,99
2011,BS16 7,BS16 7,Total,3054,3007,47
2011,BS16 9,BS16 9,Total,4181,4110,71
2011,BS2  0,BS2  0,Total,1672,1598,74
2011,BS2  8,BS2  8,Total,2825,2691,134
2011,BS2  9,BS2  9,Total,3020,2905,115
2011,BS20 0,BS20 0,Total,2168,2107,61
2011,BS20 6,BS20 6,Total,3708,3607,101
2011,BS20 7,BS20 7,Total,4984,4838,146
2011,BS20 8,BS20 8,Total,2576,2528,48
2011,BS21 5,BS21 5,Total,2137,2101,36
2011,BS21 6,BS21 6,Total,3948,3836,112
2011,BS21 7,BS21 7,Total,4491,4280,211
2011,BS22 6,BS22 6,Total,3726,3651,75
2011,BS22 7,BS22 7,Total,4229,4170,59
2011,BS22 8,BS22 8,Total,4913,4765,148
2011,BS22 9,BS22 9,Total,3748,3652,96
2011,BS23 1,BS23 1,Total,2876,2553,323
2011,BS23 2,BS23 2,Total,5187,4676,511
2011,BS23 3,BS23 3,Total,5966,5544,422
2011,BS23 4,BS23 4,Total,3703,3470,233
2011,BS24 0,BS24 0,Total,887,830,57
2011,BS24 6,BS24 6,Total,143,137,6
2011,BS24 7,BS24 7,Total,3286,3219,67
2011,BS24 8,BS24 8,Total,1030,987,43
2011,BS24 9,BS24 9,Total,2773,2662,111
2011,BS25 1,BS25 1,Total,2055,1948,107
2011,BS25 5,BS25 5,Total,715,664,51
2011,BS26 2,BS26 2,Total,2174,2070,104
2011,BS27 3,BS27 3,Total,3105,2975,130
2011,BS28 4,BS28 4,Total,1388,1330,58
2011,BS29 6,BS29 6,Total,1336,1265,71
2011,BS3  1,BS3  1,Total,4163,4048,115
2011,BS3  2,BS3  2,Total,2745,2629,116
2011,BS3  3,BS3  3,Total,3179,3053,126
2011,BS3  4,BS3  4,Total,3834,3676,158
2011,BS3  5,BS3  5,Total,3541,3363,178
2011,BS30 5,BS30 5,Total,2029,1994,35
2011,BS30 6,BS30 6,Total,1469,1430,39
2011,BS30 7,BS30 7,Total,1491,1478,13
2011,BS30 8,BS30 8,Total,4414,4339,75
2011,BS30 9,BS30 9,Total,3363,3280,83
2011,BS31 1,BS31 1,Total,3487,3378,109
2011,BS31 2,BS31 2,Total,3635,3546,89
2011,BS31 3,BS31 3,Total,1715,1680,35
2011,BS32 0,BS32 0,Total,3079,3008,71
2011,BS32 4,BS32 4,Total,1790,1722,68
2011,BS32 8,BS32 8,Total,3368,3304,64
2011,BS32 9,BS32 9,Total,2028,1962,66
2011,BS34 5,BS34 5,Total,3551,3460,91
2011,BS34 6,BS34 6,Total,2749,2702,47
2011,BS34 7,BS34 7,Total,3074,2990,84
2011,BS34 8,BS34 8,Total,3467,3411,56
2011,BS35 1,BS35 1,Total,2832,2777,55
2011,BS35 2,BS35 2,Total,2766,2702,64
2011,BS35 3,BS35 3,Total,1371,1335,36
2011,BS35 4,BS35 4,Total,2070,2026,44
2011,BS35 5,BS35 5,Total,269,257,12
2011,BS36 1,BS36 1,Total,2591,2544,47
2011,BS36 2,BS36 2,Total,3757,3694,63
2011,BS37 4,BS37 4,Total,3465,3426,39
2011,BS37 5,BS37 5,Total,3306,3261,45
2011,BS37 6,BS37 6,Total,3468,3387,81
2011,BS37 7,BS37 7,Total,2628,2595,33
2011,BS37 8,BS37 8,Total,2479,2445,34
2011,BS37 9,BS37 9,Total,334,323,11
2011,BS39 4,BS39 4,Total,1039,991,48
2011,BS39 5,BS39 5,Total,1811,1763,48
2011,BS39 6,BS39 6,Total,1222,1186,36
2011,BS39 7,BS39 7,Total,2263,2185,78
2011,BS4  1,BS4  1,Total,5141,4960,181
2011,BS4  2,BS4  2,Total,4302,4173,129
2011,BS4  3,BS4  3,Total,4103,3973,130
2011,BS4  4,BS4  4,Total,5583,5436,147
2011,BS4  5,BS4  5,Total,1614,1580,34
2011,BS40 5,BS40 5,Total,1929,1858,71
2011,BS40 6,BS40 6,Total,965,920,45
2011,BS40 7,BS40 7,Total,710,679,31
2011,BS40 8,BS40 8,Total,1625,1552,73
2011,BS40 9,BS40 9,Total,279,258,21
2011,BS41 8,BS41 8,Total,348,326,22
2011,BS41 9,BS41 9,Total,2233,2161,72
2011,BS48 1,BS48 1,Total,2387,2325,62
2011,BS48 2,BS48 2,Total,3061,2999,62
2011,BS48 3,BS48 3,Total,2264,2196,68
2011,BS48 4,BS48 4,Total,2351,2321,30
2011,BS49 4,BS49 4,Total,3495,3422,73
2011,BS49 5,BS49 5,Total,1475,1422,53
2011,BS5  0,BS5  0,Total,3881,3734,147
2011,BS5  6,BS5  6,Total,5672,5465,207
2011,BS5  7,BS5  7,Total,4995,4829,166
2011,BS5  8,BS5  8,Total,4571,4353,218
2011,BS5  9,BS5  9,Total,4500,4378,122
2011,BS6  5,BS6  5,Total,4862,4689,173
2011,BS6  6,BS6  6,Total,5673,5445,228
2011,BS6  7,BS6  7,Total,4040,3909,131
2011,BS7  0,BS7  0,Total,6542,6357,185
2011,BS7  8,BS7  8,Total,4080,3937,143
2011,BS7  9,BS7  9,Total,6204,6043,161
2011,BS8  1,BS8  1,Total,2110,1986,124
2011,BS8  2,BS8  2,Total,3416,3240,176
2011,BS8  3,BS8  3,Total,2444,2303,141
2011,BS8  4,BS8  4,Total,4401,4183,218
2011,BS9  1,BS9  1,Total,2959,2853,106
2011,BS9  2,BS9  2,Total,2874,2803,71
2011,BS9  3,BS9  3,Total,3607,3511,96
2011,BS9  4,BS9  4,Total,3326,3204,122
2011,CA1  1,CA1  1,Total,1286,1169,117
2011,CA1  2,CA1  2,Total,5446,5170,276
2011,CA1  3,CA1  3,Total,5016,4823,193
2011,CA10 1,CA10 1,Total,2622,2409,213
2011,CA10 2,CA10 2,Total,1657,1418,239
2011,CA10 3,CA10 3,Total,2205,1946,259
2011,CA11 0,CA11 0,Total,2243,1847,396
2011,CA11 7,CA11 7,Total,1828,1745,83
2011,CA11 8,CA11 8,Total,3665,3564,101
2011,CA11 9,CA11 9,Total,2854,2745,109
2011,CA12 4,CA12 4,Total,2542,2046,496
2011,CA12 5,CA12 5,Total,1995,1474,521
2011,CA13 0,CA13 0,Total,4023,3737,286
2011,CA13 9,CA13 9,Total,3169,2917,252
2011,CA14 1,CA14 1,Total,3728,3628,100
2011,CA14 2,CA14 2,Total,2641,2506,135
2011,CA14 3,CA14 3,Total,3978,3878,100
2011,CA14 4,CA14 4,Total,2935,2812,123
2011,CA14 5,CA14 5,Total,3285,3199,86
2011,CA15 6,CA15 6,Total,2199,2016,183
2011,CA15 7,CA15 7,Total,2970,2871,99
2011,CA15 8,CA15 8,Total,2269,2169,100
2011,CA16 6,CA16 6,Total,3012,2758,254
2011,CA17 4,CA17 4,Total,2451,2152,299
2011,CA18 1,CA18 1,Total,190,157,33
2011,CA19 1,CA19 1,Total,557,454,103
2011,CA2  4,CA2  4,Total,4773,4611,162
2011,CA2  5,CA2  5,Total,3921,3746,175
2011,CA2  6,CA2  6,Total,4509,4409,100
2011,CA2  7,CA2  7,Total,5645,5360,285
2011,CA20 1,CA20 1,Total,1688,1532,156
2011,CA21 2,CA21 2,Total,480,443,37
2011,CA22 2,CA22 2,Total,4067,3898,169
2011,CA23 3,CA23 3,Total,682,628,54
2011,CA24 3,CA24 3,Total,546,528,18
2011,CA25 5,CA25 5,Total,2842,2711,131
2011,CA26 3,CA26 3,Total,1845,1707,138
2011,CA27 0,CA27 0,Total,741,676,65
2011,CA28 6,CA28 6,Total,4180,4075,105
2011,CA28 7,CA28 7,Total,1748,1599,149
2011,CA28 8,CA28 8,Total,3792,3669,123
2011,CA28 9,CA28 9,Total,3129,3014,115
2011,CA3  0,CA3  0,Total,2719,2666,53
2011,CA3  8,CA3  8,Total,174,153,21
2011,CA3  9,CA3  9,Total,3430,3317,113
2011,CA4  0,CA4  0,Total,1419,1352,67
2011,CA4  8,CA4  8,Total,2587,2511,76
2011,CA4  9,CA4  9,Total,386,358,28
2011,CA5  6,CA5  6,Total,1637,1581,56
2011,CA5  7,CA5  7,Total,1492,1415,77
2011,CA6  4,CA6  4,Total,1759,1697,62
2011,CA6  5,CA6  5,Total,1565,1497,68
2011,CA6  6,CA6  6,Total,702,651,51
2011,CA7  0,CA7  0,Total,720,683,37
2011,CA7  1,CA7  1,Total,732,638,94
2011,CA7  2,CA7  2,Total,1228,1147,81
2011,CA7  3,CA7  3,Total,1376,1291,85
2011,CA7  4,CA7  4,Total,1926,1793,133
2011,CA7  5,CA7  5,Total,877,824,53
2011,CA7  8,CA7  8,Total,866,774,92
2011,CA7  9,CA7  9,Total,2645,2515,130
2011,CA8  1,CA8  1,Total,2279,2155,124
2011,CA8  2,CA8  2,Total,876,811,65
2011,CA8  7,CA8  7,Total,730,643,87
2011,CA8  9,CA8  9,Total,994,955,39
2011,CA9  3,CA9  3,Total,1156,996,160
2011,CB1  1,CB1  1,Total,1700,1596,104
2011,CB1  2,CB1  2,Total,3246,3099,147
2011,CB1  3,CB1  3,Total,7969,7748,221
2011,CB1  7,CB1  7,Total,1757,1680,77
2011,CB1  8,CB1  8,Total,2284,2231,53
2011,CB1  9,CB1  9,Total,3954,3860,94
2011,CB10 1,CB10 1,Total,2176,2044,132
2011,CB10 2,CB10 2,Total,3493,3376,117
2011,CB11 3,CB11 3,Total,4094,3927,167
2011,CB11 4,CB11 4,Total,3413,3295,118
2011,CB2  0,CB2  0,Total,895,627,268
2011,CB2  1,CB2  1,Total,1105,1027,78
2011,CB2  3,CB2  3,Total,168,145,23
2011,CB2  7,CB2  7,Total,66,62,4
2011,CB2  8,CB2  8,Total,1471,1378,93
2011,CB2  9,CB2  9,Total,1437,1375,62
2011,CB21 4,CB21 4,Total,3503,3421,82
2011,CB21 5,CB21 5,Total,2339,2287,52
2011,CB21 6,CB21 6,Total,682,655,27
2011,CB22 3,CB22 3,Total,3322,3251,71
2011,CB22 4,CB22 4,Total,1803,1750,53
2011,CB22 5,CB22 5,Total,3392,3292,100
2011,CB22 6,CB22 6,Total,492,483,9
2011,CB22 7,CB22 7,Total,1317,1284,33
2011,CB23 1,CB23 1,Total,1108,1084,24
2011,CB23 2,CB23 2,Total,835,800,35
2011,CB23 3,CB23 3,Total,1401,1363,38
2011,CB23 4,CB23 4,Total,472,456,16
2011,CB23 5,CB23 5,Total,828,815,13
2011,CB23 6,CB23 6,Total,2266,2149,117
2011,CB23 7,CB23 7,Total,3442,3359,83
2011,CB23 8,CB23 8,Total,2169,2131,38
2011,CB24 3,CB24 3,Total,1795,1719,76
2011,CB24 4,CB24 4,Total,1368,1343,25
2011,CB24 5,CB24 5,Total,2826,2750,76
2011,CB24 6,CB24 6,Total,1765,1725,40
2011,CB24 8,CB24 8,Total,2729,2658,71
2011,CB24 9,CB24 9,Total,3336,3242,94
2011,CB25 0,CB25 0,Total,3516,3413,103
2011,CB25 9,CB25 9,Total,4053,3885,168
2011,CB3  0,CB3  0,Total,3130,2954,176
2011,CB3  9,CB3  9,Total,1684,1568,116
2011,CB4  1,CB4  1,Total,7243,6935,308
2011,CB4  2,CB4  2,Total,6101,5930,171
2011,CB4  3,CB4  3,Total,5135,4950,185
2011,CB5  8,CB5  8,Total,4799,4652,147
2011,CB6  1,CB6  1,Total,5422,5210,212
2011,CB6  2,CB6  2,Total,4859,4744,115
2011,CB6  3,CB6  3,Total,5771,5633,138
2011,CB7  4,CB7  4,Total,4089,3874,215
2011,CB7  5,CB7  5,Total,7660,7376,284
2011,CB8  0,CB8  0,Total,4485,4284,201
2011,CB8  7,CB8  7,Total,2992,2841,151
2011,CB8  8,CB8  8,Total,4364,4106,258
2011,CB8  9,CB8  9,Total,3070,2934,136
2011,CB9  0,CB9  0,Total,3312,3273,39
2011,CB9  7,CB9  7,Total,3966,3841,125
2011,CB9  8,CB9  8,Total,2488,2430,58
2011,CB9  9,CB9  9,Total,3498,3449,49
2011,CH1  1,CH1  1,Total,662,522,140
2011,CH1  2,CH1  2,Total,731,536,195
2011,CH1  3,CH1  3,Total,2279,2120,159
2011,CH1  4,CH1  4,Total,2970,2624,346
2011,CH1  5,CH1  5,Total,5986,5731,255
2011,CH1  6,CH1  6,Total,2090,2022,68
2011,CH2  1,CH2  1,Total,4202,3986,216
2011,CH2  2,CH2  2,Total,3669,3524,145
2011,CH2  3,CH2  3,Total,4490,4284,206
2011,CH2  4,CH2  4,Total,3147,3055,92
2011,CH3  5,CH3  5,Total,5777,5507,270
2011,CH3  6,CH3  6,Total,2137,2060,77
2011,CH3  7,CH3  7,Total,2910,2812,98
2011,CH3  8,CH3  8,Total,1711,1649,62
2011,CH3  9,CH3  9,Total,1813,1742,71
2011,CH4  0,CH4  0,Total,4398,4287,111
2011,CH4  7,CH4  7,Total,3469,3299,170
2011,CH4  8,CH4  8,Total,5115,4943,172
2011,CH4  9,CH4  9,Total,1474,1425,49
2011,CH41 0,CH41 0,Total,1640,1581,59
2011,CH41 1,CH41 1,Total,365,338,27
2011,CH41 2,CH41 2,Total,1516,1450,66
2011,CH41 3,CH41 3,Total,772,720,52
2011,CH41 4,CH41 4,Total,1483,1415,68
2011,CH41 5,CH41 5,Total,552,495,57
2011,CH41 6,CH41 6,Total,138,125,13
2011,CH41 7,CH41 7,Total,1095,1043,52
2011,CH41 8,CH41 8,Total,1344,1232,112
2011,CH41 9,CH41 9,Total,866,828,38
2011,CH42 0,CH42 0,Total,1244,1170,74
2011,CH42 1,CH42 1,Total,1565,1499,66
2011,CH42 2,CH42 2,Total,1069,967,102
2011,CH42 3,CH42 3,Total,1265,1208,57
2011,CH42 4,CH42 4,Total,1939,1849,90
2011,CH42 5,CH42 5,Total,1528,1448,80
2011,CH42 6,CH42 6,Total,1895,1832,63
2011,CH42 7,CH42 7,Total,1078,1027,51
2011,CH42 8,CH42 8,Total,1037,987,50
2011,CH42 9,CH42 9,Total,1767,1687,80
2011,CH43 0,CH43 0,Total,2154,2118,36
2011,CH43 1,CH43 1,Total,1526,1420,106
2011,CH43 2,CH43 2,Total,2115,1989,126
2011,CH43 3,CH43 3,Total,1209,1176,33
2011,CH43 4,CH43 4,Total,1490,1406,84
2011,CH43 5,CH43 5,Total,1867,1790,77
2011,CH43 6,CH43 6,Total,899,840,59
2011,CH43 7,CH43 7,Total,2397,2331,66
2011,CH43 8,CH43 8,Total,833,801,32
2011,CH43 9,CH43 9,Total,3325,3251,74
2011,CH44 0,CH44 0,Total,1401,1343,58
2011,CH44 1,CH44 1,Total,1199,1172,27
2011,CH44 2,CH44 2,Total,1190,1159,31
2011,CH44 3,CH44 3,Total,1049,1024,25
2011,CH44 4,CH44 4,Total,1935,1871,64
2011,CH44 5,CH44 5,Total,1499,1449,50
2011,CH44 6,CH44 6,Total,1243,1195,48
2011,CH44 7,CH44 7,Total,968,916,52
2011,CH44 8,CH44 8,Total,1517,1432,85
2011,CH44 9,CH44 9,Total,1642,1556,86
2011,CH45 0,CH45 0,Total,713,685,28
2011,CH45 1,CH45 1,Total,1366,1302,64
2011,CH45 2,CH45 2,Total,1520,1441,79
2011,CH45 3,CH45 3,Total,1193,1149,44
2011,CH45 4,CH45 4,Total,1767,1705,62
2011,CH45 5,CH45 5,Total,2007,1931,76
2011,CH45 6,CH45 6,Total,1055,1018,37
2011,CH45 7,CH45 7,Total,1537,1478,59
2011,CH45 8,CH45 8,Total,1997,1938,59
2011,CH45 9,CH45 9,Total,1080,1026,54
2011,CH46 0,CH46 0,Total,1669,1631,38
2011,CH46 1,CH46 1,Total,1111,1082,29
2011,CH46 2,CH46 2,Total,1209,1175,34
2011,CH46 3,CH46 3,Total,811,795,16
2011,CH46 5,CH46 5,Total,244,236,8
